# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN AllArgon
RP 70162       0.00   3.33276e+00
RP 70163       0.00   4.63747e+00
RP 70164       0.00   4.63840e+00
RP 70165       0.00   6.57235e+00
RP 70166       0.00   5.80587e+00
RP 70167       0.00   7.83034e+00
RP 70169      24.20   1.62494e+00
RP 70169       0.00   1.18674e+01
RP 70171      95.28   8.83261e+00
RP 71159       0.00   2.89518e-01
RP 71160       0.00   2.86874e-01
RP 71161       0.00   8.67587e-01
RP 71162       0.00   2.02878e+00
RP 71163       0.00   2.02954e+00
RP 71164       0.00   2.60982e+00
RP 71165       0.00   5.73618e+00
RP 71166      34.37   4.64688e+00
RP 71166       0.00   5.22650e+00
RP 71167       0.00   7.54073e+00
RP 71168     202.81   8.10927e+00
RP 71168       0.00   9.26838e+00
RP 71169      29.00   5.48325e-01
RP 71169       0.00   1.21633e+01
RP 71170      92.91   5.79022e-03
RP 71170       0.00   1.07224e+01
RP 71171       0.00   9.52229e+00
RP 71172     109.41   1.28040e+00
RP 71172      41.86   2.56167e+00
RP 71172       0.00   2.16263e+00
RP 71173     123.67   1.12342e+01
RP 71173       0.00   4.47264e+00
RP 72160       0.00   2.91275e-01
RP 72161       0.00   7.61518e-05
RP 72162       0.00   1.44925e+00
RP 72163       0.00   1.16285e+00
RP 72164       0.00   2.32002e+00
RP 72165       0.00   4.28715e+00
RP 72166       0.00   4.64711e+00
RP 72167       0.00   6.38185e+00
RP 72168       0.00   8.10939e+00
RP 72169       0.00   1.07194e+01
RP 72170       0.00   9.85299e+00
RP 72171       0.00   9.53225e+00
RP 72172       0.00   2.60884e+00
RP 72173       0.00   1.13055e+01
RP 72174       0.00   4.03637e-15
RP 72175     125.89   1.07495e+00
RP 72175       0.00   1.49313e+01
RP 72176    1559.31   1.55955e-11
RP 72176    1333.07   5.11412e-11
RP 72178    1147.42   1.46656e+01
RP 73164       0.00   2.91281e-01
RP 73165       0.00   2.02372e+00
RP 73166       0.00   5.77076e-01
RP 73167       0.00   2.04500e+00
RP 73168       0.00   4.35305e+00
RP 73169       0.00   8.11119e+00
RP 73170       0.00   7.24566e+00
RP 73171       0.00   7.50360e+00
RP 73172       0.00   8.21925e+00
RP 73173       0.00   1.07259e+01
RP 73174       0.00   1.42208e+01
RP 73175       0.00   1.53357e+01
RP 73176       0.00   1.06690e+01
RP 73177       0.00   1.44053e+01
RP 73178       0.00   1.46686e+01
RP 73179       0.00   4.70178e+00
RP 73181       6.24   1.07833e+01
RP 74165       0.00   3.78672e-02
RP 74166       0.00   5.79618e-01
RP 74167       0.00   8.87300e-01
RP 74168       0.00   2.90909e+00
RP 74169       0.00   5.91627e+00
RP 74170       0.00   5.79665e+00
RP 74171       0.00   4.61565e+00
RP 74172       0.00   5.93290e+00
RP 74173       0.00   8.98918e+00
RP 74174       0.00   1.24830e+01
RP 74175       0.00   1.38866e+01
RP 74176       0.00   1.05850e+01
RP 74177       0.00   1.39421e+01
RP 74178       0.00   1.45031e+01
RP 74179     221.91   5.17134e+00
RP 74179       0.00   1.85285e+01
RP 74180       0.00   4.15368e-16
RP 74181     365.55   1.56353e+01
RP 74181       0.00   1.67493e+01
RP 74183       0.00   -8.67850e-16
RP 75168       0.00   2.90530e-01
RP 75169       0.00   1.11809e+00
RP 75170       0.00   5.79079e-01
RP 75171       0.00   2.00738e+00
RP 75172       0.00   2.96684e+00
RP 75173       0.00   3.19309e+00
RP 75174       0.00   9.13710e+00
RP 75175       0.00   9.83915e+00
RP 75176       0.00   1.06636e+01
RP 75177       0.00   1.22271e+01
RP 75178       0.00   1.34043e+01
RP 75179       0.00   1.79660e+01
RP 75180       0.00   1.96732e+01
RP 75181       0.00   1.86243e+01
RP 75182       0.00   2.44962e+01
RP 75183       0.00   2.28476e+01
RP 76169       0.00   2.89239e-01
RP 76171       0.00   5.73242e-01
RP 76172       0.00   1.21120e+00
RP 76173       0.00   2.46240e+00
RP 76174       0.00   5.04980e+00
RP 76175       0.00   3.75374e+00
RP 76176       0.00   7.56036e+00
RP 76177       0.00   9.75999e+00
RP 76178       0.00   1.09336e+01
RP 76179       0.00   1.56908e+01
RP 76180       0.00   1.71219e+01
RP 76181       0.00   1.72522e+01
RP 76182       0.00   2.31799e+01
RP 76183     170.71   2.11148e+01
RP 76183       0.00   3.11922e+01
RP 76184       0.00   2.89995e-13
RP 76185       0.00   2.55884e+01
RP 76186       0.00   7.12008e-15
RP 76187     257.10   3.85739e-02
RP 76189      30.81   3.84029e+00
RP 77176       0.00   2.71589e+00
RP 77177       0.00   3.72701e+00
RP 77178       0.00   5.27413e+00
RP 77179       0.00   9.26545e+00
RP 77180       0.00   9.34606e+00
RP 77181       0.00   1.40899e+01
RP 77182       0.00   1.94385e+01
RP 77183       0.00   3.22287e+01
RP 77184     225.65   9.37491e+00
RP 77184       0.00   2.79364e+01
RP 77185       0.00   2.60260e+01
RP 77186       0.00   3.62916e+01
RP 77187     186.16   1.79849e+00
RP 77187       0.00   2.17748e+01
RP 77188       0.00   4.34894e+01
RP 77189     372.17   3.65990e+00
RP 77189       0.00   5.21721e+01
RP 77190       0.00   2.89809e+00
RP 77191     171.29   3.34670e-01
RP 77192       0.00   5.60828e-01
RP 77194       0.00   8.69427e-01
RP 77195       0.00   5.79618e-01
RP 77196       0.00   2.89809e-01
RP 78176       0.00   1.59671e+00
RP 78177       0.00   2.40533e+00
RP 78178       0.00   3.10527e+00
RP 78179       0.00   4.32160e+00
RP 78180       0.00   6.50307e+00
RP 78181       0.00   8.88326e+00
RP 78182       0.00   1.40912e+01
RP 78183       0.00   1.54051e+01
RP 78184       0.00   2.16292e+01
RP 78185       0.00   2.11029e+01
RP 78186       0.00   3.11184e+01
RP 78187     174.38   8.46331e-01
RP 78187       0.00   2.11136e+01
RP 78188       0.00   4.11876e+01
RP 78189       0.00   4.87013e+01
RP 78190       0.00   6.02167e-11
RP 78191     149.03   2.72522e+00
RP 78191       0.00   3.62262e+01
RP 78193       0.00   1.08744e+00
RP 78197       0.00   1.44904e+00
RP 78199       0.00   8.69427e-01
RP 78200       0.00   2.89809e+00
RP 78201       0.00   1.15924e+00
RP 78202       0.00   2.02866e+00
RP 78203       0.00   8.69427e-01
RP 78204       0.00   5.79618e-01
RP 79180       0.00   1.02234e+00
RP 79181       0.00   1.37016e+00
RP 79182       0.00   3.72012e+00
RP 79183       0.00   6.41179e+00
RP 79184      68.46   2.60265e+00
RP 79184       0.00   8.07826e+00
RP 79185       0.00   1.18732e+01
RP 79186       0.00   1.98323e+01
RP 79187       0.00   2.42596e+01
RP 79188       0.00   2.90523e+01
RP 79189       0.00   4.14560e+01
RP 79190       0.00   5.04197e+01
RP 79191       0.00   3.24586e+01
RP 79192       0.00   6.63074e+01
RP 79193     290.19   2.50667e+00
RP 79193       0.00   7.91149e+01
RP 79194       0.00   9.42121e+00
RP 79195     318.58   2.36974e+00
RP 79195       0.00   1.02690e+02
RP 79196       0.00   9.27388e+00
RP 79198       0.00   1.04331e+01
RP 79199     548.94   3.60565e-02
RP 79199       0.00   1.01433e+01
RP 79200       0.00   1.30414e+01
RP 79201       0.00   1.18822e+01
RP 79202       0.00   1.42006e+01
RP 79203       0.00   8.11465e+00
RP 79204       0.00   8.69427e+00
RP 79205       0.00   4.34713e+00
RP 80180       0.00   2.90307e-01
RP 80181       0.00   2.89908e-01
RP 80182       0.00   1.26539e+00
RP 80183       0.00   2.35626e+00
RP 80184       0.00   2.69389e+00
RP 80185       0.00   5.23165e+00
RP 80186       0.00   1.09191e+01
RP 80187       0.00   1.24184e+01
RP 80188       0.00   1.95257e+01
RP 80189       0.00   2.67152e+01
RP 80190       0.00   3.97290e+01
RP 80191       0.00   1.88376e+01
RP 80192       0.00   5.52953e+01
RP 80193       0.00   6.31716e+01
RP 80194       0.00   1.48219e-01
RP 80195     176.07   3.14276e-01
RP 80195       0.00   1.24603e+02
RP 80197       0.00   1.65805e+02
RP 80203       0.00   2.27949e+01
RP 80205       0.00   1.53599e+01
RP 80206       0.00   7.53503e+00
RP 81184       0.00   2.88866e-01
RP 81185       0.00   5.81290e-01
RP 81186       0.00   7.49755e-01
RP 81187       0.00   2.56491e+00
RP 81188     268.80   2.87021e-02
RP 81188       0.00   1.40083e+00
RP 81189       0.00   1.07757e+01
RP 81190       0.00   1.45157e+01
RP 81191       0.00   5.50661e+00
RP 81192       0.00   2.37325e+01
RP 81193       0.00   3.62446e+01
RP 81194       0.00   6.25796e+01
RP 81195       0.00   8.86675e+01
RP 81196       0.00   1.10127e+02
RP 81197       0.00   1.17969e+02
RP 81198       0.00   1.47808e+02
RP 81199       0.00   1.75045e+02
RP 81200       0.00   2.25182e+02
RP 81201       0.00   2.35663e+02
RP 81202       0.00   5.94139e+01
RP 81204       0.00   8.29672e+00
RP 81206       0.00   5.82516e+01
RP 81207       0.00   3.99936e+01
RP 81208       0.00   3.76752e+00
RP 82186       0.00   2.87897e-01
RP 82187       0.00   5.78286e-01
RP 82188       0.00   8.71537e-01
RP 82189       0.00   1.44189e+00
RP 82190       0.00   4.07557e+00
RP 82191       0.00   5.50637e+00
RP 82192       0.00   1.12713e+01
RP 82193       0.00   1.21905e+01
RP 82194       0.00   2.60635e+01
RP 82195       0.00   2.57789e+01
RP 82196       0.00   5.39044e+01
RP 82197     319.31   3.32944e+00
RP 82197       0.00   5.82498e+01
RP 82198       0.00   8.75278e+01
RP 82199       0.00   1.02882e+02
RP 82200       0.00   1.57656e+02
RP 82201     629.10   1.10679e+01
RP 82201       0.00   1.77073e+02
RP 82202       0.00   3.27502e-03
RP 82203     825.20   4.58496e+00
RP 82203       0.00   2.94156e+02
RP 82204    2185.88   3.18630e+00
RP 82204       0.00   -6.67482e-16
RP 82205    1013.85   4.31419e+00
RP 82205       2.33   1.18047e+00
RP 82205       0.00   3.29321e-05
RP 82206    2200.16   1.01637e+01
RP 82207    1633.36   2.85744e-01
RP 82209       0.00   6.08599e+00
RP 83192       0.00   2.87914e-01
RP 83193       0.00   1.15954e+00
RP 83194       0.00   3.47440e+00
RP 83195       0.00   3.18790e+00
RP 83196       0.00   4.92675e+00
RP 83197       0.00   8.40446e+00
RP 83198       0.00   9.56369e+00
RP 83199       0.00   1.13025e+01
RP 83200       0.00   1.79682e+01
RP 83201       0.00   2.43439e+01
RP 83202       0.00   2.57874e+01
RP 83203       0.00   2.26051e+01
RP 83204       0.00   3.15892e+01
RP 83205       0.00   3.24586e+01
RP 83206       0.00   2.31847e+01
RP 83207       0.00   3.40062e-01
RP 83208       0.00   7.64197e-06
RP 84202       0.00   2.89809e-01
RP 84208       0.00   6.16489e-02
VN Vessel
RP 2006       0.00   2.89809e+00
RP 2008       0.00   2.89809e-01
RP 3008       0.00   5.21656e+00
RP 3009       0.00   2.02866e+00
RP 4007       0.00   1.00562e+01
RP 4008       0.00   5.50637e+00
RP 4010       0.00   2.79362e-06
RP 5008       0.00   2.89809e-01
RP 5012       0.00   5.79618e+00
RP 6010       0.00   2.60828e+00
RP 6011       0.00   2.72420e+01
RP 7012       0.00   2.89809e-01

EN
