# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN AllArgon
RP 50108       0.00   4.04295e+01
RP 50109       0.00   4.79308e+01
RP 50110       0.00   1.14935e+02
RP 50111     254.71   1.11856e+00
RP 50111       0.00   1.55366e+02
RP 50113      77.39   1.30438e+01
RP 50113       0.00   2.15177e+02
RP 50117     314.58   6.25190e-02
RP 50119      89.53   5.60696e-01
RP 50121       6.31   8.74943e-03
RP 50121       0.00   4.68104e+01
RP 50123       0.00   2.53045e+01
RP 50125       0.00   2.65679e+01
RP 50126       0.00   1.74054e-06
RP 50128       0.00   5.77564e-01
RP 51109       0.00   1.72573e+00
RP 51110       0.00   2.88781e+00
RP 51111       0.00   1.38615e+01
RP 51112       0.00   3.06109e+01
RP 51113       0.00   6.23769e+01
RP 51114       0.00   1.31107e+02
RP 51115       0.00   2.13699e+02
RP 51116       0.00   3.08420e+02
RP 51117       0.00   3.49427e+02
RP 51118       0.00   4.53967e+02
RP 51119       0.00   6.04132e+02
RP 51120       0.00   2.19474e+02
RP 51122       0.00   1.18401e+02
RP 51124       0.00   6.25845e+01
RP 51125       0.00   2.02041e+01
RP 51126      40.40   1.20587e-06
RP 51126      17.70   1.74045e-06
RP 51126       0.00   9.24102e+00
RP 51127       0.00   7.50833e+00
RP 51128       0.00   6.93077e+00
RP 51129       0.00   1.73269e+00
RP 51130       0.00   4.04295e+00
RP 52110       0.00   5.77564e-01
RP 52111       0.00   4.04296e+00
RP 52112       0.00   1.32840e+01
RP 52113       0.00   1.79045e+01
RP 52114       0.00   5.37134e+01
RP 52115       0.00   5.66013e+01
RP 52116       0.00   1.20711e+02
RP 52117       0.00   1.52477e+02
RP 52118       0.00   2.61059e+02
RP 52119       0.00   3.89858e+02
RP 52121     293.97   5.76533e-01
RP 52121       0.00   6.95215e+02
RP 52123     247.47   3.74282e-02
RP 52123       0.00   -6.53279e-15
RP 52125     144.78   3.69185e+00
RP 52127      88.23   8.99141e-01
RP 52127       0.00   1.71441e+02
RP 52128       0.00   -1.03398e-16
RP 52129     105.51   2.81387e-01
RP 52129       0.00   4.38947e+01
RP 52130       0.00   0.00000e+00
RP 52131       0.00   3.98519e+01
RP 53113       0.00   5.77564e-01
RP 53114       0.00   1.15513e+00
RP 53115       0.00   6.35320e+00
RP 53116       0.00   1.90596e+01
RP 53117       0.00   3.75417e+01
RP 53118       0.00   6.12218e+01
RP 53119       0.00   1.22445e+02
RP 53120       0.00   2.27560e+02
RP 53121       0.00   3.82350e+02
RP 53122       0.00   6.28967e+02
RP 53123       0.00   9.66784e+02
RP 53124       0.00   9.22370e+02
RP 53125       0.00   2.07263e+03
RP 53126       0.00   3.75012e+03
RP 53128       0.00   4.66383e+03
RP 53129       0.00   5.47108e-06
RP 53130       0.00   6.35320e+01
RP 53131       0.00   9.81859e+01
RP 53132       0.00   1.15513e+00
RP 54114       0.00   5.77564e-01
RP 54115       0.00   3.46538e+00
RP 54116       0.00   8.08590e+00
RP 54117       0.00   1.38615e+01
RP 54118       0.00   2.59904e+01
RP 54119       0.00   3.92762e+01
RP 54120       0.00   7.62384e+01
RP 54121       0.00   1.00498e+02
RP 54122       0.00   1.83665e+02
RP 54123     185.18   6.57998e-02
RP 54123       0.00   2.46628e+02
RP 54124       0.00   2.64432e-13
RP 54125       0.00   3.78882e+02
RP 54127     297.10   4.14485e-02
RP 54127       0.00   5.27971e+02
RP 54131     163.93   1.06247e+00
RP 54133       0.00   9.87634e+01
RP 54134       0.00   0.00000e+00
RP 55119       0.00   5.79452e-01
RP 55120       0.00   1.15512e+00
RP 55121       0.00   4.62269e+00
RP 55122       0.00   1.73269e+01
RP 55123       0.00   3.98607e+01
RP 55124     462.63   7.60196e-03
RP 55124       0.00   6.06441e+01
RP 55125       0.00   1.12047e+02
RP 55126       0.00   1.83665e+02
RP 55127       0.00   2.50085e+02
RP 55128       0.00   4.24510e+02
RP 55129       0.00   6.12795e+02
RP 55130       0.00   9.14284e+02
RP 55131       0.00   1.68822e+03
RP 55132       0.00   3.48675e+03
RP 55134       0.00   1.01847e+03
RP 56120       0.00   1.15513e+00
RP 56121       0.00   1.73487e+00
RP 56122       0.00   6.93077e+00
RP 56123       0.00   6.93958e+00
RP 56124       0.00   1.79045e+01
RP 56125       0.00   1.79045e+01
RP 56126       0.00   3.46538e+01
RP 56127       0.00   3.46538e+01
